,Mainline,Fork,Pr nr,Filename,Operation,File classification,Interesting
985,apache/kafka,linkedin/kafka,14545,connect/api/src/main/java/org/apache/kafka/connect/health/ConnectClusterState.java,None,NA,0
986,apache/kafka,linkedin/kafka,14545,connect/api/src/main/java/org/apache/kafka/connect/transforms/Transformation.java,None,NA,0
987,apache/kafka,linkedin/kafka,14545,connect/mirror/src/main/java/org/apache/kafka/connect/mirror/MirrorUtils.java,None,NA,0
988,apache/kafka,linkedin/kafka,14545,connect/mirror/src/test/java/org/apache/kafka/connect/mirror/MirrorUtilsTest.java,None,NOT EXISTING,0
990,apache/kafka,linkedin/kafka,14545,connect/runtime/src/main/java/org/apache/kafka/connect/runtime/WorkerSinkTask.java,None,NA,0
995,apache/kafka,linkedin/kafka,14545,connect/runtime/src/test/java/org/apache/kafka/connect/storage/MemoryConfigBackingStoreTest.java,None,NOT EXISTING,0
997,apache/kafka,linkedin/kafka,14545,core/src/main/java/kafka/log/CleanShutdownFileHandler.java,None,NOT EXISTING,0
998,apache/kafka,linkedin/kafka,14545,core/src/main/java/kafka/log/remote/RemoteLogManager.java,None,NOT EXISTING,0
999,apache/kafka,linkedin/kafka,14545,core/src/main/java/kafka/server/ReplicaFetcherTierStateMachine.java,None,NOT EXISTING,0
1000,apache/kafka,linkedin/kafka,14545,core/src/main/java/kafka/server/logger/RuntimeLoggerManager.java,None,NOT EXISTING,0
1003,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/cluster/Partition.scala,None,NA,0
1004,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/cluster/Replica.scala,None,NA,0
1005,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/common/UnknownCodecException.scala,None,NA,0
1006,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/coordinator/group/CoordinatorLoaderImpl.scala,None,NOT EXISTING,0
1007,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/log/LogCleaner.scala,None,NA,0
1016,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/server/AbstractFetcherThread.scala,None,NA,0
1020,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/server/ControllerConfigurationValidator.scala,None,NOT EXISTING,0
1021,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/server/ControllerMutationQuotaManager.scala,None,NA,0
1022,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/server/ControllerRegistrationManager.scala,None,NOT EXISTING,0
1023,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/server/ControllerServer.scala,None,NA,0
1024,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/server/DelayedFetch.scala,None,NA,0
1025,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/server/DelayedOperation.scala,None,NA,0
1026,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/server/DelayedProduce.scala,None,NA,0
1027,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/server/DynamicBrokerConfig.scala,None,NA,0
1028,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/server/KafkaApis.scala,None,NA,0
1029,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/server/KafkaConfig.scala,None,NA,0
1030,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/server/KafkaRaftServer.scala,None,NA,0
1031,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/server/KafkaServer.scala,None,NA,0
1033,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/server/metadata/AclPublisher.scala,None,NOT EXISTING,0
1034,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/server/metadata/BrokerServerMetrics.scala,None,NOT EXISTING,0
1035,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/server/metadata/DelegationTokenPublisher.scala,None,NOT EXISTING,0
1036,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/server/metadata/DynamicClientQuotaPublisher.scala,None,NOT EXISTING,0
1037,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/server/metadata/DynamicConfigPublisher.scala,None,NOT EXISTING,0
1039,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/server/metadata/ScramPublisher.scala,None,NOT EXISTING,0
1042,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/utils/PasswordEncoder.scala,None,NA,0
1045,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/utils/VerifiableProperties.scala,None,NA,0
1046,apache/kafka,linkedin/kafka,14545,core/src/test/java/kafka/log/CleanShutdownFileHandlerTest.java,None,NOT EXISTING,0
1047,apache/kafka,linkedin/kafka,14545,core/src/test/java/kafka/log/remote/RemoteLogManagerTest.java,None,NOT EXISTING,0
1048,apache/kafka,linkedin/kafka,14545,core/src/test/java/kafka/test/ClusterTestExtensionsTest.java,None,NA,0
1049,apache/kafka,linkedin/kafka,14545,core/src/test/java/kafka/test/annotation/ClusterTest.java,None,NA,0
1050,apache/kafka,linkedin/kafka,14545,core/src/test/java/kafka/test/junit/ClusterTestExtensions.java,None,NA,0
1051,apache/kafka,linkedin/kafka,14545,core/src/test/java/kafka/test/server/BootstrapControllersIntegrationTest.java,None,NOT EXISTING,0
1053,apache/kafka,linkedin/kafka,14545,core/src/test/scala/integration/kafka/admin/TopicCommandIntegrationTest.scala,None,NOT EXISTING,0
1056,apache/kafka,linkedin/kafka,14545,core/src/test/scala/integration/kafka/api/PlaintextAdminIntegrationTest.scala,None,NA,0
1058,apache/kafka,linkedin/kafka,14545,core/src/test/scala/integration/kafka/server/DynamicBrokerReconfigurationTest.scala,None,NA,0
1059,apache/kafka,linkedin/kafka,14545,core/src/test/scala/integration/kafka/server/FetchFromFollowerIntegrationTest.scala,None,NOT EXISTING,0
1061,apache/kafka,linkedin/kafka,14545,core/src/test/scala/unit/kafka/admin/ConfigCommandTest.scala,None,NA,0
1064,apache/kafka,linkedin/kafka,14545,core/src/test/scala/unit/kafka/cluster/PartitionTest.scala,None,NA,0
1065,apache/kafka,linkedin/kafka,14545,core/src/test/scala/unit/kafka/cluster/ReplicaTest.scala,None,NA,0
1066,apache/kafka,linkedin/kafka,14545,core/src/test/scala/unit/kafka/coordinator/group/CoordinatorLoaderImplTest.scala,None,NOT EXISTING,0
1068,apache/kafka,linkedin/kafka,14545,core/src/test/scala/unit/kafka/log/AbstractLogCleanerIntegrationTest.scala,None,NA,0
1069,apache/kafka,linkedin/kafka,14545,core/src/test/scala/unit/kafka/log/LocalLogTest.scala,None,NOT EXISTING,0
1074,apache/kafka,linkedin/kafka,14545,core/src/test/scala/unit/kafka/log/LogCleanerTest.scala,None,NA,0
1076,apache/kafka,linkedin/kafka,14545,core/src/test/scala/unit/kafka/log/LogLoaderTest.scala,None,NA,0
1081,apache/kafka,linkedin/kafka,14545,core/src/test/scala/unit/kafka/log/UnifiedLogTest.scala,None,NOT EXISTING,0
1085,apache/kafka,linkedin/kafka,14545,core/src/test/scala/unit/kafka/server/DynamicBrokerConfigTest.scala,None,NA,0
1090,apache/kafka,linkedin/kafka,14545,core/src/test/scala/unit/kafka/server/KafkaApisTest.scala,None,NA,0
1092,apache/kafka,linkedin/kafka,14545,core/src/test/scala/unit/kafka/server/MockNodeToControllerChannelManager.scala,None,NOT EXISTING,0
1093,apache/kafka,linkedin/kafka,14545,core/src/test/scala/unit/kafka/server/OffsetFetchRequestTest.scala,None,NA,0
1095,apache/kafka,linkedin/kafka,14545,core/src/test/scala/unit/kafka/server/RequestQuotaTest.scala,None,NA,0
1102,apache/kafka,linkedin/kafka,14545,docs/ops.html,None,NA,0
1104,apache/kafka,linkedin/kafka,14545,docs/streams/upgrade-guide.html,None,NA,0
1105,apache/kafka,linkedin/kafka,14545,docs/toc.html,None,NA,0
1106,apache/kafka,linkedin/kafka,14545,docs/upgrade.html,None,NA,0
1108,apache/kafka,linkedin/kafka,14545,gradle.properties,None,NA,0
1109,apache/kafka,linkedin/kafka,14545,gradle/dependencies.gradle,None,OTHER EXT,0
1110,apache/kafka,linkedin/kafka,14545,gradle/resources/dependencycheck-suppressions.xml,None,NOT EXISTING,0
1111,apache/kafka,linkedin/kafka,14545,gradle/spotbugs-exclude.xml,None,NA,0
1112,apache/kafka,linkedin/kafka,14545,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/Group.java,None,NOT EXISTING,0
1113,apache/kafka,linkedin/kafka,14545,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/GroupCoordinatorConfig.java,None,NOT EXISTING,0
1114,apache/kafka,linkedin/kafka,14545,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/GroupCoordinatorService.java,None,NOT EXISTING,0
1115,apache/kafka,linkedin/kafka,14545,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/GroupCoordinatorShard.java,None,NOT EXISTING,0
1116,apache/kafka,linkedin/kafka,14545,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/GroupMetadataManager.java,None,NOT EXISTING,0
1117,apache/kafka,linkedin/kafka,14545,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/OffsetExpirationCondition.java,None,NOT EXISTING,0
1118,apache/kafka,linkedin/kafka,14545,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/OffsetExpirationConditionImpl.java,None,NOT EXISTING,0
1119,apache/kafka,linkedin/kafka,14545,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/OffsetMetadataManager.java,None,NOT EXISTING,0
1120,apache/kafka,linkedin/kafka,14545,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/consumer/ConsumerGroup.java,None,NOT EXISTING,0
1121,apache/kafka,linkedin/kafka,14545,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/generic/GenericGroup.java,None,NOT EXISTING,0
1122,apache/kafka,linkedin/kafka,14545,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/metrics/CoordinatorRuntimeMetrics.java,None,NOT EXISTING,0
1123,apache/kafka,linkedin/kafka,14545,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/metrics/GroupCoordinatorRuntimeMetrics.java,None,NOT EXISTING,0
1124,apache/kafka,linkedin/kafka,14545,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/runtime/CoordinatorEvent.java,None,NOT EXISTING,0
1125,apache/kafka,linkedin/kafka,14545,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/runtime/CoordinatorLoader.java,None,NOT EXISTING,0
1126,apache/kafka,linkedin/kafka,14545,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/runtime/CoordinatorRuntime.java,None,NOT EXISTING,0
1127,apache/kafka,linkedin/kafka,14545,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/runtime/MultiThreadedEventProcessor.java,None,NOT EXISTING,0
1128,apache/kafka,linkedin/kafka,14545,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/GroupCoordinatorConfigTest.java,None,NOT EXISTING,0
1129,apache/kafka,linkedin/kafka,14545,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/GroupCoordinatorServiceTest.java,None,NOT EXISTING,0
1130,apache/kafka,linkedin/kafka,14545,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/GroupCoordinatorShardTest.java,None,NOT EXISTING,0
1131,apache/kafka,linkedin/kafka,14545,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/GroupMetadataManagerTest.java,None,NOT EXISTING,0
1132,apache/kafka,linkedin/kafka,14545,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/OffsetExpirationConditionImplTest.java,None,NOT EXISTING,0
1133,apache/kafka,linkedin/kafka,14545,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/OffsetMetadataManagerTest.java,None,NOT EXISTING,0
1134,apache/kafka,linkedin/kafka,14545,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/consumer/ConsumerGroupTest.java,None,NOT EXISTING,0
1135,apache/kafka,linkedin/kafka,14545,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/generic/GenericGroupTest.java,None,NOT EXISTING,0
1136,apache/kafka,linkedin/kafka,14545,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/metrics/GroupCoordinatorRuntimeMetricsTest.java,None,NOT EXISTING,0
1137,apache/kafka,linkedin/kafka,14545,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/runtime/CoordinatorRuntimeTest.java,None,NOT EXISTING,0
1138,apache/kafka,linkedin/kafka,14545,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/runtime/MultiThreadedEventProcessorTest.java,None,NOT EXISTING,0
1139,apache/kafka,linkedin/kafka,14545,jmh-benchmarks/src/main/java/org/apache/kafka/jmh/fetcher/ReplicaFetcherThreadBenchmark.java,None,NA,0
1140,apache/kafka,linkedin/kafka,14545,jmh-benchmarks/src/main/java/org/apache/kafka/jmh/partition/PartitionMakeFollowerBenchmark.java,None,NA,0
1141,apache/kafka,linkedin/kafka,14545,jmh-benchmarks/src/main/java/org/apache/kafka/jmh/partition/UpdateFollowerFetchStateBenchmark.java,None,NA,0
1143,apache/kafka,linkedin/kafka,14545,jmh-benchmarks/src/main/java/org/apache/kafka/jmh/util/ByteUtilsBenchmark.java,None,NOT EXISTING,0
1146,apache/kafka,linkedin/kafka,14545,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,None,NA,0
1147,apache/kafka,linkedin/kafka,14545,clients/src/main/java/org/apache/kafka/clients/consumer/internals/CoordinatorRequestManager.java,None,NOT EXISTING,0
1148,apache/kafka,linkedin/kafka,14545,clients/src/main/java/org/apache/kafka/clients/consumer/internals/NetworkClientDelegate.java,None,NOT EXISTING,0
1149,apache/kafka,linkedin/kafka,14545,clients/src/main/java/org/apache/kafka/clients/consumer/internals/TopicMetadataRequestManager.java,None,NOT EXISTING,0
1150,apache/kafka,linkedin/kafka,14545,clients/src/test/java/org/apache/kafka/clients/consumer/internals/CommitRequestManagerTest.java,None,NOT EXISTING,0
1151,apache/kafka,linkedin/kafka,14545,clients/src/test/java/org/apache/kafka/clients/consumer/internals/CoordinatorRequestManagerTest.java,None,NOT EXISTING,0
1152,apache/kafka,linkedin/kafka,14545,clients/src/test/java/org/apache/kafka/clients/consumer/internals/NetworkClientDelegateTest.java,None,NOT EXISTING,0
1153,apache/kafka,linkedin/kafka,14545,clients/src/test/java/org/apache/kafka/clients/consumer/internals/OffsetsRequestManagerTest.java,None,NOT EXISTING,0
1154,apache/kafka,linkedin/kafka,14545,clients/src/test/java/org/apache/kafka/clients/consumer/internals/TopicMetadataRequestManagerTest.java,None,NOT EXISTING,0
1155,apache/kafka,linkedin/kafka,14545,connect/mirror/src/test/java/org/apache/kafka/connect/mirror/integration/MirrorConnectorsIntegrationBaseTest.java,None,NA,0
1156,apache/kafka,linkedin/kafka,14545,connect/runtime/src/main/java/org/apache/kafka/connect/cli/ConnectStandalone.java,None,NA,0
1159,apache/kafka,linkedin/kafka,14545,connect/runtime/src/main/java/org/apache/kafka/connect/runtime/Loggers.java,None,NOT EXISTING,0
1160,apache/kafka,linkedin/kafka,14545,connect/runtime/src/main/java/org/apache/kafka/connect/runtime/distributed/DistributedHerder.java,None,NA,0
1161,apache/kafka,linkedin/kafka,14545,connect/runtime/src/main/java/org/apache/kafka/connect/runtime/rest/ConnectRestServer.java,None,NOT EXISTING,0
1162,apache/kafka,linkedin/kafka,14545,connect/runtime/src/main/java/org/apache/kafka/connect/runtime/rest/entities/LoggerLevel.java,None,NOT EXISTING,0
1165,apache/kafka,linkedin/kafka,14545,connect/runtime/src/main/java/org/apache/kafka/connect/storage/ConfigBackingStore.java,None,NA,0
1167,apache/kafka,linkedin/kafka,14545,connect/runtime/src/main/java/org/apache/kafka/connect/storage/MemoryConfigBackingStore.java,None,NA,0
1169,apache/kafka,linkedin/kafka,14545,connect/runtime/src/test/java/org/apache/kafka/connect/integration/ExactlyOnceSourceIntegrationTest.java,None,NOT EXISTING,0
1170,apache/kafka,linkedin/kafka,14545,connect/runtime/src/test/java/org/apache/kafka/connect/integration/StandaloneWorkerIntegrationTest.java,None,NOT EXISTING,0
1172,apache/kafka,linkedin/kafka,14545,connect/runtime/src/test/java/org/apache/kafka/connect/runtime/LoggersTest.java,None,NOT EXISTING,0
1173,apache/kafka,linkedin/kafka,14545,connect/runtime/src/test/java/org/apache/kafka/connect/runtime/rest/ConnectRestServerTest.java,None,NOT EXISTING,0
1176,apache/kafka,linkedin/kafka,14545,connect/runtime/src/test/java/org/apache/kafka/connect/storage/KafkaConfigBackingStoreTest.java,None,NA,0
1177,apache/kafka,linkedin/kafka,14545,connect/runtime/src/test/java/org/apache/kafka/connect/util/clusters/ConnectAssertions.java,None,NOT EXISTING,0
1178,apache/kafka,linkedin/kafka,14545,connect/runtime/src/test/java/org/apache/kafka/connect/util/clusters/EmbeddedConnect.java,None,NOT EXISTING,0
1179,apache/kafka,linkedin/kafka,14545,connect/runtime/src/test/java/org/apache/kafka/connect/util/clusters/EmbeddedConnectBuilder.java,None,NOT EXISTING,0
1181,apache/kafka,linkedin/kafka,14545,connect/runtime/src/test/java/org/apache/kafka/connect/util/clusters/EmbeddedConnectStandalone.java,None,NOT EXISTING,0
1182,apache/kafka,linkedin/kafka,14545,core/src/main/scala/kafka/admin/ConsumerGroupCommand.scala,None,NA,0
1186,apache/kafka,linkedin/kafka,14542,storage/src/main/java/org/apache/kafka/storage/internals/log/AbstractIndex.java,None,NOT EXISTING,0
1187,apache/kafka,linkedin/kafka,14541,docs/streams/tutorial.html,MODIFIED,MO,1
1188,apache/kafka,linkedin/kafka,14539,tests/kafkatest/tests/streams/streams_upgrade_test.py,MODIFIED,MO,1
1191,apache/kafka,linkedin/kafka,14539,tests/kafkatest/tests/streams/streams_broker_down_resilience_test.py,MODIFIED,MO,1
1189,apache/kafka,linkedin/kafka,14539,tests/kafkatest/version.py,None,NA,0
1190,apache/kafka,linkedin/kafka,14539,streams/src/main/java/org/apache/kafka/streams/StreamsConfig.java,None,NA,0
1195,apache/kafka,linkedin/kafka,14533,clients/src/main/java/org/apache/kafka/common/config/provider/FileConfigProvider.java,MODIFIED,MO,1
1196,apache/kafka,linkedin/kafka,14533,core/src/main/scala/kafka/metrics/LinuxIoMetricsCollector.scala,MODIFIED,MO,1
1197,apache/kafka,linkedin/kafka,14533,core/src/main/scala/kafka/server/PartitionMetadataFile.scala,MODIFIED,MO,1
1198,apache/kafka,linkedin/kafka,14533,generator/src/main/java/org/apache/kafka/message/MessageGenerator.java,MODIFIED,MO,1
1200,apache/kafka,linkedin/kafka,14533,raft/src/main/java/org/apache/kafka/raft/FileBasedStateStore.java,MODIFIED,MO,1
1201,apache/kafka,linkedin/kafka,14533,raft/src/main/java/org/apache/kafka/raft/ReplicatedCounter.java,MODIFIED,MO,1
1203,apache/kafka,linkedin/kafka,14533,streams/src/main/java/org/apache/kafka/streams/state/internals/OffsetCheckpoint.java,MODIFIED,MO,1
1192,apache/kafka,linkedin/kafka,14533,build.gradle,None,OTHER EXT,0
1193,apache/kafka,linkedin/kafka,14533,gradle/dependencies.gradle,None,OTHER EXT,0
1194,apache/kafka,linkedin/kafka,14533,clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignor.java,None,NA,0
1199,apache/kafka,linkedin/kafka,14533,gradle/spotbugs-exclude.xml,None,NA,0
1202,apache/kafka,linkedin/kafka,14533,server-common/src/main/java/org/apache/kafka/server/common/CheckpointFile.java,None,NOT EXISTING,0
1204,apache/kafka,linkedin/kafka,14532,clients/src/main/java/org/apache/kafka/clients/consumer/internals/CommitRequestManager.java,None,NOT EXISTING,0
1205,apache/kafka,linkedin/kafka,14532,clients/src/main/java/org/apache/kafka/clients/consumer/internals/CoordinatorRequestManager.java,None,NOT EXISTING,0
1206,apache/kafka,linkedin/kafka,14532,clients/src/main/java/org/apache/kafka/clients/consumer/internals/HeartbeatRequestManager.java,None,NOT EXISTING,0
1207,apache/kafka,linkedin/kafka,14532,clients/src/main/java/org/apache/kafka/clients/consumer/internals/NetworkClientDelegate.java,None,NOT EXISTING,0
1208,apache/kafka,linkedin/kafka,14532,clients/src/main/java/org/apache/kafka/clients/consumer/internals/OffsetsRequestManager.java,None,NOT EXISTING,0
1209,apache/kafka,linkedin/kafka,14532,clients/src/main/java/org/apache/kafka/clients/consumer/internals/TopicMetadataRequestManager.java,None,NOT EXISTING,0
1210,apache/kafka,linkedin/kafka,14532,clients/src/test/java/org/apache/kafka/clients/consumer/internals/CommitRequestManagerTest.java,None,NOT EXISTING,0
1211,apache/kafka,linkedin/kafka,14532,clients/src/test/java/org/apache/kafka/clients/consumer/internals/CoordinatorRequestManagerTest.java,None,NOT EXISTING,0
1212,apache/kafka,linkedin/kafka,14532,clients/src/test/java/org/apache/kafka/clients/consumer/internals/HeartbeatRequestManagerTest.java,None,NOT EXISTING,0
1213,apache/kafka,linkedin/kafka,14532,clients/src/test/java/org/apache/kafka/clients/consumer/internals/NetworkClientDelegateTest.java,None,NOT EXISTING,0
1214,apache/kafka,linkedin/kafka,14532,clients/src/test/java/org/apache/kafka/clients/consumer/internals/OffsetsRequestManagerTest.java,None,NOT EXISTING,0
1215,apache/kafka,linkedin/kafka,14532,clients/src/test/java/org/apache/kafka/clients/consumer/internals/TopicMetadataRequestManagerTest.java,None,NOT EXISTING,0
1216,apache/kafka,linkedin/kafka,14526,streams/src/main/java/org/apache/kafka/streams/KafkaStreams.java,None,NA,0
1217,apache/kafka,linkedin/kafka,14506,core/src/main/scala/kafka/zk/ZkMigrationClient.scala,None,NOT EXISTING,0
1218,apache/kafka,linkedin/kafka,14506,core/src/test/scala/unit/kafka/zk/migration/ZkMigrationClientTest.scala,None,NOT EXISTING,0
1219,apache/kafka,linkedin/kafka,14506,core/src/test/scala/integration/kafka/zk/ZkMigrationIntegrationTest.scala,None,NOT EXISTING,0
1221,apache/kafka,linkedin/kafka,14500,tests/kafkatest/version.py,MODIFIED,MO,1
1220,apache/kafka,linkedin/kafka,14500,tests/docker/Dockerfile,None,OTHER EXT,0
1223,apache/kafka,linkedin/kafka,14498,tests/kafkatest/version.py,MODIFIED,MO,1
1222,apache/kafka,linkedin/kafka,14498,tests/docker/Dockerfile,None,OTHER EXT,0
1225,apache/kafka,linkedin/kafka,14497,tests/kafkatest/version.py,MODIFIED,MO,1
1224,apache/kafka,linkedin/kafka,14497,tests/docker/Dockerfile,None,OTHER EXT,0
1227,apache/kafka,linkedin/kafka,14496,tests/kafkatest/version.py,MODIFIED,MO,1
1226,apache/kafka,linkedin/kafka,14496,tests/docker/Dockerfile,None,OTHER EXT,0
1229,apache/kafka,linkedin/kafka,14495,tests/kafkatest/version.py,MODIFIED,MO,1
1228,apache/kafka,linkedin/kafka,14495,tests/docker/Dockerfile,None,OTHER EXT,0
1231,apache/kafka,linkedin/kafka,14493,tests/kafkatest/tests/streams/streams_application_upgrade_test.py,MODIFIED,MO,1
1230,apache/kafka,linkedin/kafka,14493,tests/docker/Dockerfile,None,OTHER EXT,0
1232,apache/kafka,linkedin/kafka,14493,tests/kafkatest/version.py,None,NA,0
1233,apache/kafka,linkedin/kafka,14492,tests/kafkatest/version.py,None,NA,0
1234,apache/kafka,linkedin/kafka,14490,tests/kafkatest/version.py,None,NA,0
1235,apache/kafka,linkedin/kafka,14490,tests/docker/Dockerfile,None,OTHER EXT,0
1236,apache/kafka,linkedin/kafka,14487,connect/mirror/src/test/java/org/apache/kafka/connect/mirror/MirrorMakerConfigTest.java,None,NA,0
1237,apache/kafka,linkedin/kafka,14484,docs/upgrade.html,None,NA,0
1238,apache/kafka,linkedin/kafka,14484,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,None,NA,0
1239,apache/kafka,linkedin/kafka,14484,metadata/src/test/java/org/apache/kafka/controller/FeatureControlManagerTest.java,None,NA,0
1240,apache/kafka,linkedin/kafka,14484,tools/src/test/java/org/apache/kafka/tools/FeatureCommandTest.java,None,NOT EXISTING,0
1241,apache/kafka,linkedin/kafka,14483,core/src/test/scala/unit/kafka/log/remote/RemoteIndexCacheTest.scala,MODIFIED,MO,1
1253,apache/kafka,linkedin/kafka,14483,clients/src/main/java/org/apache/kafka/clients/producer/internals/ProducerBatch.java,MODIFIED,ED,1
1254,apache/kafka,linkedin/kafka,14483,clients/src/main/java/org/apache/kafka/clients/producer/internals/RecordAccumulator.java,MODIFIED,MO,1
1258,apache/kafka,linkedin/kafka,14483,clients/src/main/java/org/apache/kafka/common/requests/DescribeGroupsRequest.java,MODIFIED,ED,1
1264,apache/kafka,linkedin/kafka,14483,clients/src/test/java/org/apache/kafka/clients/producer/internals/ProducerBatchTest.java,MODIFIED,ED,1
1271,apache/kafka,linkedin/kafka,14483,core/src/main/scala/kafka/admin/ConfigCommand.scala,MODIFIED,MO,1
1273,apache/kafka,linkedin/kafka,14483,core/src/main/scala/kafka/server/BrokerMetadataCheckpoint.scala,MODIFIED,MO,1
1276,apache/kafka,linkedin/kafka,14483,core/src/main/scala/kafka/tools/StorageTool.scala,MODIFIED,MO,1
1278,apache/kafka,linkedin/kafka,14483,core/src/test/scala/integration/kafka/admin/ListOffsetsIntegrationTest.scala,MODIFIED,MO,1
1279,apache/kafka,linkedin/kafka,14483,core/src/test/scala/integration/kafka/api/LogAppendTimeTest.scala,MODIFIED,MO,1
1280,apache/kafka,linkedin/kafka,14483,core/src/test/scala/integration/kafka/api/ProducerFailureHandlingTest.scala,MODIFIED,MO,1
1284,apache/kafka,linkedin/kafka,14483,core/src/test/scala/unit/kafka/integration/MetricsDuringTopicCreationDeletionTest.scala,MODIFIED,MO,1
1285,apache/kafka,linkedin/kafka,14483,core/src/test/scala/unit/kafka/log/LogManagerTest.scala,MODIFIED,MO,1
1287,apache/kafka,linkedin/kafka,14483,core/src/test/scala/unit/kafka/server/FetchRequestMaxBytesTest.scala,MODIFIED,MO,1
1288,apache/kafka,linkedin/kafka,14483,core/src/test/scala/unit/kafka/server/FetchRequestTest.scala,MODIFIED,MO,1
1289,apache/kafka,linkedin/kafka,14483,core/src/test/scala/unit/kafka/server/KafkaRaftServerTest.scala,MODIFIED,MO,1
1291,apache/kafka,linkedin/kafka,14483,core/src/test/scala/unit/kafka/server/ProduceRequestTest.scala,MODIFIED,MO,1
1292,apache/kafka,linkedin/kafka,14483,core/src/test/scala/unit/kafka/server/ServerGenerateBrokerIdTest.scala,MODIFIED,MO,1
1293,apache/kafka,linkedin/kafka,14483,core/src/test/scala/unit/kafka/server/ServerGenerateClusterIdTest.scala,MODIFIED,MO,1
1294,apache/kafka,linkedin/kafka,14483,core/src/test/scala/unit/kafka/tools/StorageToolTest.scala,MODIFIED,MO,1
1315,apache/kafka,linkedin/kafka,14483,streams/src/test/java/org/apache/kafka/streams/integration/LagFetchIntegrationTest.java,MODIFIED,MO,1
1317,apache/kafka,linkedin/kafka,14483,streams/src/test/java/org/apache/kafka/streams/integration/PurgeRepartitionTopicIntegrationTest.java,MODIFIED,ED,1
1326,apache/kafka,linkedin/kafka,14483,tests/kafkatest/version.py,MODIFIED,MO,1
1338,apache/kafka,linkedin/kafka,14483,core/src/test/scala/unit/kafka/server/IsrExpirationTest.scala,MODIFIED,MO,1
1339,apache/kafka,linkedin/kafka,14483,docs/documentation.html,MODIFIED,SP,1
1358,apache/kafka,linkedin/kafka,14483,streams/src/test/java/org/apache/kafka/streams/integration/RestoreIntegrationTest.java,MODIFIED,MO,1
1359,apache/kafka,linkedin/kafka,14483,streams/src/test/java/org/apache/kafka/streams/state/internals/MeteredTimestampedKeyValueStoreTest.java,MODIFIED,MO,1
1360,apache/kafka,linkedin/kafka,14483,streams/src/test/java/org/apache/kafka/streams/state/internals/ReadOnlyWindowStoreFacadeTest.java,MODIFIED,MO,1
