,Mainline,Fork,Pr nr,Filename,Operation,File classification,Interesting
2744,apache/kafka,linkedin/kafka,13025,metadata/src/test/java/org/apache/kafka/metalog/LocalLogManagerTest.java,MODIFIED,MO,1
2749,apache/kafka,linkedin/kafka,13025,shell/src/test/java/org/apache/kafka/shell/GlobComponentTest.java,MODIFIED,ED,1
2750,apache/kafka,linkedin/kafka,13025,shell/src/test/java/org/apache/kafka/shell/MetadataNodeTest.java,MODIFIED,MO,1
2759,apache/kafka,linkedin/kafka,13025,streams/src/test/java/org/apache/kafka/streams/KeyValueTest.java,MODIFIED,MO,1
2760,apache/kafka,linkedin/kafka,13025,streams/src/test/java/org/apache/kafka/streams/integration/AdjustStreamThreadCountTest.java,MODIFIED,ED,1
2763,apache/kafka,linkedin/kafka,13025,streams/src/test/java/org/apache/kafka/streams/kstream/internals/graph/GraphGraceSearchUtilTest.java,MODIFIED,MO,1
2765,apache/kafka,linkedin/kafka,13025,streams/src/test/java/org/apache/kafka/streams/state/internals/CachingInMemoryKeyValueStoreTest.java,MODIFIED,MO,1
2766,apache/kafka,linkedin/kafka,13025,streams/src/test/java/org/apache/kafka/streams/state/internals/MeteredTimestampedKeyValueStoreTest.java,MODIFIED,ED,1
2768,apache/kafka,linkedin/kafka,13025,streams/src/test/java/org/apache/kafka/streams/state/internals/ThreadCacheTest.java,MODIFIED,MO,1
2193,apache/kafka,linkedin/kafka,13025,streams/src/test/java/org/apache/kafka/streams/integration/PauseResumeIntegrationTest.java,None,NOT EXISTING,0
2194,apache/kafka,linkedin/kafka,13025,streams/src/main/java/org/apache/kafka/streams/processor/internals/DefaultStateUpdater.java,None,NOT EXISTING,0
2195,apache/kafka,linkedin/kafka,13025,streams/src/main/java/org/apache/kafka/streams/processor/internals/ReadOnlyTask.java,None,NOT EXISTING,0
2196,apache/kafka,linkedin/kafka,13025,streams/src/main/java/org/apache/kafka/streams/processor/internals/TaskManager.java,None,NA,0
2197,apache/kafka,linkedin/kafka,13025,streams/src/test/java/org/apache/kafka/streams/processor/internals/ReadOnlyTaskTest.java,None,NOT EXISTING,0
2198,apache/kafka,linkedin/kafka,13025,streams/src/main/java/org/apache/kafka/streams/KafkaStreams.java,None,NA,0
2199,apache/kafka,linkedin/kafka,13025,streams/src/main/java/org/apache/kafka/streams/processor/internals/StateUpdater.java,None,NOT EXISTING,0
2200,apache/kafka,linkedin/kafka,13025,streams/src/main/java/org/apache/kafka/streams/processor/internals/StreamThread.java,None,NA,0
2201,apache/kafka,linkedin/kafka,13025,streams/src/main/java/org/apache/kafka/streams/processor/internals/namedtopology/KafkaStreamsNamedTopologyWrapper.java,None,NA,0
2202,apache/kafka,linkedin/kafka,13025,streams/src/test/java/org/apache/kafka/streams/processor/internals/DefaultStateUpdaterTest.java,None,NOT EXISTING,0
2203,apache/kafka,linkedin/kafka,13025,NOTICE,None,OTHER EXT,0
2204,apache/kafka,linkedin/kafka,13025,bin/kafka-cluster.sh,None,NA,0
2205,apache/kafka,linkedin/kafka,13025,build.gradle,None,OTHER EXT,0
2206,apache/kafka,linkedin/kafka,13025,checkstyle/import-control-core.xml,None,OTHER EXT,0
2207,apache/kafka,linkedin/kafka,13025,checkstyle/import-control-jmh-benchmarks.xml,None,OTHER EXT,0
2208,apache/kafka,linkedin/kafka,13025,checkstyle/import-control.xml,None,OTHER EXT,0
2209,apache/kafka,linkedin/kafka,13025,checkstyle/suppressions.xml,None,OTHER EXT,0
2211,apache/kafka,linkedin/kafka,13025,clients/src/main/java/org/apache/kafka/clients/consumer/internals/CoordinatorRequestManager.java,None,NOT EXISTING,0
2212,apache/kafka,linkedin/kafka,13025,clients/src/main/java/org/apache/kafka/clients/consumer/internals/DefaultBackgroundThread.java,None,NOT EXISTING,0
2213,apache/kafka,linkedin/kafka,13025,clients/src/main/java/org/apache/kafka/clients/consumer/internals/ErrorEventHandler.java,None,NOT EXISTING,0
2214,apache/kafka,linkedin/kafka,13025,clients/src/main/java/org/apache/kafka/clients/consumer/internals/NetworkClientDelegate.java,None,NOT EXISTING,0
2215,apache/kafka,linkedin/kafka,13025,clients/src/main/java/org/apache/kafka/clients/consumer/internals/RequestState.java,None,NOT EXISTING,0
2216,apache/kafka,linkedin/kafka,13025,clients/src/main/java/org/apache/kafka/clients/consumer/internals/SubscriptionState.java,None,NA,0
2217,apache/kafka,linkedin/kafka,13025,clients/src/main/java/org/apache/kafka/clients/consumer/internals/events/ErrorBackgroundEvent.java,None,NOT EXISTING,0
2218,apache/kafka,linkedin/kafka,13025,clients/src/main/java/org/apache/kafka/clients/producer/ProducerConfig.java,None,NA,0
2220,apache/kafka,linkedin/kafka,13025,clients/src/main/java/org/apache/kafka/common/protocol/types/CompactArrayOf.java,None,NA,0
2221,apache/kafka,linkedin/kafka,13025,clients/src/main/java/org/apache/kafka/common/protocol/types/TaggedFields.java,None,NA,0
2224,apache/kafka,linkedin/kafka,13025,clients/src/main/java/org/apache/kafka/common/requests/OffsetCommitResponse.java,None,NA,0
2229,apache/kafka,linkedin/kafka,13025,clients/src/main/java/org/apache/kafka/common/requests/TxnOffsetCommitResponse.java,None,NA,0
2230,apache/kafka,linkedin/kafka,13025,clients/src/main/java/org/apache/kafka/common/security/oauthbearer/internals/secured/HttpAccessTokenRetriever.java,None,NOT EXISTING,0
2232,apache/kafka,linkedin/kafka,13025,clients/src/main/java/org/apache/kafka/common/utils/Time.java,None,NA,0
2233,apache/kafka,linkedin/kafka,13025,clients/src/main/java/org/apache/kafka/common/utils/Timer.java,None,NA,0
2234,apache/kafka,linkedin/kafka,13025,clients/src/main/resources/common/message/BrokerRegistrationRequest.json,None,OTHER EXT,0
2235,apache/kafka,linkedin/kafka,13025,clients/src/main/resources/common/message/BrokerRegistrationResponse.json,None,OTHER EXT,0
2236,apache/kafka,linkedin/kafka,13025,clients/src/main/resources/common/message/OffsetFetchResponse.json,None,OTHER EXT,0
2239,apache/kafka,linkedin/kafka,13025,clients/src/test/java/org/apache/kafka/clients/NetworkClientTest.java,None,NA,0
2241,apache/kafka,linkedin/kafka,13025,clients/src/test/java/org/apache/kafka/clients/consumer/internals/AbstractStickyAssignorTest.java,None,NA,0
2245,apache/kafka,linkedin/kafka,13025,clients/src/test/java/org/apache/kafka/clients/consumer/internals/CoordinatorRequestManagerTest.java,None,NOT EXISTING,0
2246,apache/kafka,linkedin/kafka,13025,clients/src/test/java/org/apache/kafka/clients/consumer/internals/DefaultBackgroundThreadTest.java,None,NOT EXISTING,0
2247,apache/kafka,linkedin/kafka,13025,clients/src/test/java/org/apache/kafka/clients/consumer/internals/NetworkClientDelegateTest.java,None,NOT EXISTING,0
2248,apache/kafka,linkedin/kafka,13025,clients/src/test/java/org/apache/kafka/clients/consumer/internals/RequestStateTest.java,None,NOT EXISTING,0
2256,apache/kafka,linkedin/kafka,13025,clients/src/test/java/org/apache/kafka/clients/producer/internals/RecordAccumulatorTest.java,None,NA,0
2257,apache/kafka,linkedin/kafka,13025,clients/src/test/java/org/apache/kafka/clients/producer/internals/SenderTest.java,None,NA,0
2277,apache/kafka,linkedin/kafka,13025,clients/src/test/java/org/apache/kafka/common/network/SelectorTest.java,None,NA,0
2280,apache/kafka,linkedin/kafka,13025,clients/src/test/java/org/apache/kafka/common/protocol/DataOutputStreamWritableTest.java,None,NOT EXISTING,0
2281,apache/kafka,linkedin/kafka,13025,clients/src/test/java/org/apache/kafka/common/record/DefaultRecordTest.java,None,NA,0
2283,apache/kafka,linkedin/kafka,13025,clients/src/test/java/org/apache/kafka/common/security/JaasContextTest.java,None,NA,0
2284,apache/kafka,linkedin/kafka,13025,clients/src/test/java/org/apache/kafka/common/security/oauthbearer/OAuthBearerSaslClientCallbackHandlerTest.java,None,NOT EXISTING,0
2288,apache/kafka,linkedin/kafka,13025,clients/src/test/java/org/apache/kafka/common/security/oauthbearer/internals/secured/HttpAccessTokenRetrieverTest.java,None,NOT EXISTING,0
2289,apache/kafka,linkedin/kafka,13025,clients/src/test/java/org/apache/kafka/common/security/oauthbearer/internals/secured/RetryTest.java,None,NOT EXISTING,0
2303,apache/kafka,linkedin/kafka,13025,connect/api/src/main/java/org/apache/kafka/connect/source/ExactlyOnceSupport.java,None,NOT EXISTING,0
2304,apache/kafka,linkedin/kafka,13025,connect/api/src/main/java/org/apache/kafka/connect/source/SourceConnector.java,None,NA,0
2305,apache/kafka,linkedin/kafka,13025,connect/file/src/main/java/org/apache/kafka/connect/file/FileStreamSourceConnector.java,None,NA,0
2311,apache/kafka,linkedin/kafka,13025,connect/runtime/src/main/java/org/apache/kafka/connect/runtime/AbstractWorkerSourceTask.java,None,NOT EXISTING,0
2312,apache/kafka,linkedin/kafka,13025,connect/runtime/src/main/java/org/apache/kafka/connect/runtime/ExactlyOnceWorkerSourceTask.java,None,NOT EXISTING,0
2313,apache/kafka,linkedin/kafka,13025,connect/runtime/src/main/java/org/apache/kafka/connect/runtime/SourceConnectorConfig.java,None,NA,0
2314,apache/kafka,linkedin/kafka,13025,connect/runtime/src/main/java/org/apache/kafka/connect/runtime/Worker.java,None,NA,0
2316,apache/kafka,linkedin/kafka,13025,connect/runtime/src/main/java/org/apache/kafka/connect/runtime/distributed/DistributedHerder.java,None,NA,0
2320,apache/kafka,linkedin/kafka,13025,connect/runtime/src/test/java/org/apache/kafka/connect/connector/policy/BaseConnectorClientConfigOverridePolicyTest.java,None,NA,0
2321,apache/kafka,linkedin/kafka,13025,connect/runtime/src/test/java/org/apache/kafka/connect/integration/ExactlyOnceSourceIntegrationTest.java,None,NOT EXISTING,0
2323,apache/kafka,linkedin/kafka,13025,connect/runtime/src/test/java/org/apache/kafka/connect/runtime/distributed/DistributedHerderTest.java,None,NA,0
2324,apache/kafka,linkedin/kafka,13025,connect/runtime/src/test/java/org/apache/kafka/connect/runtime/distributed/SampleConnectorClientConfigOverridePolicy.java,None,NOT EXISTING,0
2326,apache/kafka,linkedin/kafka,13025,connect/runtime/src/test/java/org/apache/kafka/connect/storage/KafkaConfigBackingStoreTest.java,None,NA,0
2328,apache/kafka,linkedin/kafka,13025,core/src/main/java/kafka/server/builders/KafkaApisBuilder.java,None,NOT EXISTING,0
2329,apache/kafka,linkedin/kafka,13025,core/src/main/java/kafka/server/builders/LogManagerBuilder.java,None,NOT EXISTING,0
2330,apache/kafka,linkedin/kafka,13025,core/src/main/java/kafka/server/builders/ReplicaManagerBuilder.java,None,NOT EXISTING,0
2331,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/Kafka.scala,None,OTHER EXT,0
2332,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/admin/AclCommand.scala,None,OTHER EXT,0
2333,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/admin/BrokerApiVersionsCommand.scala,None,OTHER EXT,0
2334,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/admin/ConfigCommand.scala,None,OTHER EXT,0
2335,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/admin/ConsumerGroupCommand.scala,None,OTHER EXT,0
2336,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/admin/DelegationTokenCommand.scala,None,OTHER EXT,0
2337,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/admin/DeleteRecordsCommand.scala,None,OTHER EXT,0
2338,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/admin/LeaderElectionCommand.scala,None,OTHER EXT,0
2339,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/admin/LogDirsCommand.scala,None,OTHER EXT,0
2340,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/admin/ReassignPartitionsCommand.scala,None,OTHER EXT,0
2341,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/admin/TopicCommand.scala,None,OTHER EXT,0
2342,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/admin/ZkSecurityMigrator.scala,None,OTHER EXT,0
2343,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/api/Request.scala,None,OTHER EXT,0
2344,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/cluster/Broker.scala,None,OTHER EXT,0
2345,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/cluster/Partition.scala,None,OTHER EXT,0
2346,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/common/InterBrokerSendThread.scala,None,OTHER EXT,0
2347,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/controller/ControllerChannelContext.scala,None,OTHER EXT,0
2348,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/controller/ControllerChannelManager.scala,None,OTHER EXT,0
2349,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/controller/ControllerContext.scala,None,OTHER EXT,0
2350,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/controller/KafkaController.scala,None,OTHER EXT,0
2351,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/coordinator/group/GroupCoordinator.scala,None,OTHER EXT,0
2352,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/coordinator/group/GroupCoordinatorAdapter.scala,None,OTHER EXT,0
2353,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/coordinator/group/GroupMetadataManager.scala,None,OTHER EXT,0
2354,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/coordinator/transaction/TransactionCoordinator.scala,None,OTHER EXT,0
2355,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/coordinator/transaction/TransactionStateManager.scala,None,OTHER EXT,0
2356,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/log/LocalLog.scala,None,OTHER EXT,0
2357,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/log/LogCleaner.scala,None,OTHER EXT,0
2358,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/log/LogLoader.scala,None,OTHER EXT,0
2359,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/log/LogManager.scala,None,OTHER EXT,0
2360,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/log/LogSegment.scala,None,OTHER EXT,0
2361,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/log/ProducerStateManager.scala,None,OTHER EXT,0
2362,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/log/UnifiedLog.scala,None,OTHER EXT,0
2363,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/migration/MigrationControllerChannelContext.scala,None,OTHER EXT,0
2364,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/migration/MigrationPropagator.scala,None,OTHER EXT,0
2365,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/migration/MigrationPropagatorBatch.scala,None,OTHER EXT,0
2366,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/network/SocketServer.scala,None,OTHER EXT,0
2367,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/raft/KafkaMetadataLog.scala,None,OTHER EXT,0
2368,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/raft/RaftManager.scala,None,OTHER EXT,0
2369,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/AlterPartitionManager.scala,None,OTHER EXT,0
2370,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/AutoTopicCreationManager.scala,None,OTHER EXT,0
2371,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/BrokerLifecycleManager.scala,None,OTHER EXT,0
2372,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/BrokerMetadataCheckpoint.scala,None,OTHER EXT,0
2373,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/BrokerServer.scala,None,OTHER EXT,0
2374,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/BrokerToControllerChannelManager.scala,None,OTHER EXT,0
2375,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/ControllerApis.scala,None,OTHER EXT,0
2376,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/ControllerServer.scala,None,OTHER EXT,0
2377,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/DelayedFetch.scala,None,OTHER EXT,0
2378,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/FetchDataInfo.scala,None,OTHER EXT,0
2379,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/KafkaApis.scala,None,OTHER EXT,0
2380,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/KafkaBroker.scala,None,OTHER EXT,0
2381,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/KafkaConfig.scala,None,OTHER EXT,0
2382,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/KafkaRaftServer.scala,None,OTHER EXT,0
2383,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/KafkaServer.scala,None,OTHER EXT,0
2384,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/LocalLeaderEndPoint.scala,None,OTHER EXT,0
2385,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/MetadataSupport.scala,None,OTHER EXT,0
2386,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/ReplicaManager.scala,None,OTHER EXT,0
2387,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/RequestHandlerHelper.scala,None,OTHER EXT,0
2388,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/SharedServer.scala,None,OTHER EXT,0
2389,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/ZkAlterPartitionManager.scala,None,OTHER EXT,0
2390,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/ZkBrokerEpochManager.scala,None,OTHER EXT,0
2391,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/metadata/BrokerMetadataPublisher.scala,None,OTHER EXT,0
2392,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/metadata/BrokerMetadataSnapshotter.scala,None,OTHER EXT,0
2393,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/metadata/BrokerServerMetrics.scala,None,OTHER EXT,0
2394,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/server/metadata/ZkMetadataCache.scala,None,OTHER EXT,0
2395,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/tools/ClusterTool.scala,None,OTHER EXT,0
2396,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/tools/ConsoleConsumer.scala,None,OTHER EXT,0
2397,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/tools/ConsoleProducer.scala,None,OTHER EXT,0
2398,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/tools/ConsumerPerformance.scala,None,OTHER EXT,0
2399,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/tools/DumpLogSegments.scala,None,OTHER EXT,0
2400,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/tools/GetOffsetShell.scala,None,OTHER EXT,0
2401,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/tools/JmxTool.scala,None,OTHER EXT,0
2402,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/tools/MirrorMaker.scala,None,OTHER EXT,0
2403,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/tools/PerfConfig.scala,None,OTHER EXT,0
2404,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/tools/ReplicaVerificationTool.scala,None,OTHER EXT,0
2405,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/tools/StateChangeLogMerger.scala,None,OTHER EXT,0
2407,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/tools/TestRaftServer.scala,None,OTHER EXT,0
2408,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/utils/CommandDefaultOptions.scala,None,OTHER EXT,0
2409,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/utils/CommandLineUtils.scala,None,OTHER EXT,0
2410,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/utils/KafkaScheduler.scala,None,OTHER EXT,0
2411,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/utils/ToolsUtils.scala,None,OTHER EXT,0
2412,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/zk/KafkaZkClient.scala,None,OTHER EXT,0
2413,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/zk/ZkData.scala,None,OTHER EXT,0
2414,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/zk/ZkMigrationClient.scala,None,OTHER EXT,0
2415,apache/kafka,linkedin/kafka,13025,core/src/main/scala/kafka/zookeeper/ZooKeeperClient.scala,None,OTHER EXT,0
2418,apache/kafka,linkedin/kafka,13025,core/src/test/java/kafka/testkit/KafkaClusterTestKit.java,None,NA,0
2419,apache/kafka,linkedin/kafka,13025,core/src/test/scala/integration/kafka/admin/ReassignPartitionsIntegrationTest.scala,None,OTHER EXT,0
2420,apache/kafka,linkedin/kafka,13025,core/src/test/scala/integration/kafka/api/AuthorizerIntegrationTest.scala,None,OTHER EXT,0
2421,apache/kafka,linkedin/kafka,13025,core/src/test/scala/integration/kafka/api/EndToEndAuthorizationTest.scala,None,OTHER EXT,0
2422,apache/kafka,linkedin/kafka,13025,core/src/test/scala/integration/kafka/api/PlaintextAdminIntegrationTest.scala,None,OTHER EXT,0
2423,apache/kafka,linkedin/kafka,13025,core/src/test/scala/integration/kafka/api/ProducerIdExpirationTest.scala,None,OTHER EXT,0
2424,apache/kafka,linkedin/kafka,13025,core/src/test/scala/integration/kafka/server/DelayedFetchTest.scala,None,OTHER EXT,0
2425,apache/kafka,linkedin/kafka,13025,core/src/test/scala/integration/kafka/server/DynamicBrokerReconfigurationTest.scala,None,OTHER EXT,0
2426,apache/kafka,linkedin/kafka,13025,core/src/test/scala/integration/kafka/server/KRaftClusterTest.scala,None,OTHER EXT,0
2427,apache/kafka,linkedin/kafka,13025,core/src/test/scala/integration/kafka/server/KafkaServerKRaftRegistrationTest.scala,None,OTHER EXT,0
2428,apache/kafka,linkedin/kafka,13025,core/src/test/scala/integration/kafka/server/MultipleListenersWithSameSecurityProtocolBaseTest.scala,None,OTHER EXT,0
2429,apache/kafka,linkedin/kafka,13025,core/src/test/scala/integration/kafka/server/QuorumTestHarness.scala,None,OTHER EXT,0
2430,apache/kafka,linkedin/kafka,13025,core/src/test/scala/integration/kafka/zk/ZkMigrationIntegrationTest.scala,None,OTHER EXT,0
2431,apache/kafka,linkedin/kafka,13025,core/src/test/scala/kafka/server/BrokerMetadataCheckpointTest.scala,None,OTHER EXT,0
2432,apache/kafka,linkedin/kafka,13025,core/src/test/scala/kafka/server/LocalLeaderEndPointTest.scala,None,OTHER EXT,0
2433,apache/kafka,linkedin/kafka,13025,core/src/test/scala/kafka/server/metadata/BrokerServerMetricsTest.scala,None,OTHER EXT,0
2434,apache/kafka,linkedin/kafka,13025,core/src/test/scala/kafka/tools/LogCompactionTester.scala,None,OTHER EXT,0
2435,apache/kafka,linkedin/kafka,13025,core/src/test/scala/other/kafka/StressTestLog.scala,None,OTHER EXT,0
2436,apache/kafka,linkedin/kafka,13025,core/src/test/scala/other/kafka/TestLinearWriteSpeed.scala,None,OTHER EXT,0
2437,apache/kafka,linkedin/kafka,13025,core/src/test/scala/other/kafka/TestPurgatoryPerformance.scala,None,OTHER EXT,0
2438,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/admin/ReassignPartitionsCommandArgsTest.scala,None,OTHER EXT,0
2439,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/cluster/PartitionLockTest.scala,None,OTHER EXT,0
2440,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/cluster/PartitionTest.scala,None,OTHER EXT,0
2441,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/controller/ControllerChannelManagerTest.scala,None,OTHER EXT,0
2442,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/coordinator/AbstractCoordinatorConcurrencyTest.scala,None,OTHER EXT,0
2443,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/coordinator/group/GroupCoordinatorAdapterTest.scala,None,OTHER EXT,0
2444,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/coordinator/group/GroupCoordinatorTest.scala,None,OTHER EXT,0
2445,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/coordinator/group/GroupMetadataManagerTest.scala,None,OTHER EXT,0
2446,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/coordinator/transaction/TransactionCoordinatorConcurrencyTest.scala,None,OTHER EXT,0
2447,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/coordinator/transaction/TransactionCoordinatorTest.scala,None,OTHER EXT,0
2448,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/coordinator/transaction/TransactionStateManagerTest.scala,None,OTHER EXT,0
2449,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/integration/KafkaServerTestHarness.scala,None,OTHER EXT,0
2450,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/log/BrokerCompressionTest.scala,None,OTHER EXT,0
2451,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/log/LocalLogTest.scala,None,OTHER EXT,0
2452,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/log/LogConcurrencyTest.scala,None,OTHER EXT,0
2453,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/log/LogLoaderTest.scala,None,OTHER EXT,0
2454,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/log/LogManagerTest.scala,None,OTHER EXT,0
2455,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/log/LogSegmentTest.scala,None,OTHER EXT,0
2456,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/log/LogTestUtils.scala,None,OTHER EXT,0
2457,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/log/ProducerStateManagerTest.scala,None,OTHER EXT,0
2458,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/log/UnifiedLogTest.scala,None,OTHER EXT,0
2459,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/network/SocketServerTest.scala,None,OTHER EXT,0
2460,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/raft/RaftManagerTest.scala,None,OTHER EXT,0
2461,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/server/AlterPartitionManagerTest.scala,None,OTHER EXT,0
2462,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/server/AutoTopicCreationManagerTest.scala,None,OTHER EXT,0
2463,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/server/BrokerEpochIntegrationTest.scala,None,OTHER EXT,0
2464,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/server/BrokerLifecycleManagerTest.scala,None,OTHER EXT,0
2465,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/server/BrokerRegistrationRequestTest.scala,None,OTHER EXT,0
2466,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/server/DynamicBrokerConfigTest.scala,None,OTHER EXT,0
2467,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/server/HighwatermarkPersistenceTest.scala,None,OTHER EXT,0
2468,apache/kafka,linkedin/kafka,13025,core/src/test/scala/unit/kafka/server/KafkaApisTest.scala,None,OTHER EXT,0
